Gene	Col1
Sobic.001G070900	0.00717982
Sobic.001G071100	0.0199351
Sobic.001G071700	0.0404201
Sobic.001G071900	0.0161709
Sobic.001G072200	0.0214107
Sobic.001G072300	0.0217067
Sobic.001G074200	0.0218988
Sobic.001G075700	0.00141426
Sobic.001G076900	0.00625245
Sobic.001G077500	0.0234198
Sobic.001G077800	0.00146138
Sobic.001G078600	0.00157749
Sobic.001G080100	0.00179267
Sobic.001G081400	0.0295972
Sobic.001G082600	0.039266
Sobic.001G084300	0.0294947
Sobic.001G086400	0.0382723
Sobic.001G087700	0.0205376
Sobic.001G088000	0.00810279
Sobic.001G090200	0.00972101
Sobic.001G090600	0.0449595
Sobic.001G091500	0.0215762
Sobic.001G092300	0.035452
Sobic.001G093600	0.0153172
Sobic.001G094200	0.0367045
Sobic.001G094400	0.00509922
Sobic.001G094900	0.0312636
Sobic.001G096200	0.0361683
Sobic.001G096866	0.0111134
Sobic.001G096900	0.00275178
Sobic.001G098000	0.0327814
Sobic.001G098301	0.0310625
Sobic.001G098900	0.0157412
Sobic.001G101900	0.0213782
Sobic.001G102400	0.0235252
Sobic.001G103400	0.0254745
Sobic.001G104100	0.0258941
Sobic.001G104700	0.0340212
Sobic.001G104900	0.0352273
Sobic.001G105800	0.00565524
Sobic.001G107550	0.0191062
Sobic.001G112200	0.00837198
Sobic.001G112500	0.0218489
Sobic.001G112800	0.0183804
Sobic.001G113900	0.00978613
Sobic.001G114650	0.0159597
Sobic.001G114700	0.0138102
Sobic.001G116400	0.0088771
Sobic.001G116900	0.0143561
Sobic.001G118700	0.037478
Sobic.001G119000	0.00424948
Sobic.001G119100	0.00663924
Sobic.001G121700	0.0144036
Sobic.001G122100	0.007119
Sobic.001G124600	0.0206952
Sobic.001G125400	0.0349476
Sobic.001G125600	0.0254327
Sobic.001G125800	0.0122818
Sobic.001G126800	0.00460523
Sobic.001G130700	0.010534
Sobic.001G130900	0.00555422
Sobic.001G131300	0.0181245
Sobic.001G131500	0.0370712
Sobic.001G132800	0.00197489
Sobic.001G133900	0.0332442
Sobic.001G134600	0.0305608
Sobic.001G134700	0.020059
Sobic.001G135600	0.0115729
Sobic.001G136850	0.0199697
Sobic.001G137800	0.00229077
Sobic.001G138000	0.0320684
Sobic.001G138100	0.0482351
Sobic.001G138900	0.022559
Sobic.001G139001	0.0506375
Sobic.001G139100	0.000598168
Sobic.001G140000	0.0348936
Sobic.001G143000	0.0278333
Sobic.001G143400	0.0395555
Sobic.001G145050	0.0191909
Sobic.001G147000	0.00846211
Sobic.001G149901	0.0367516
Sobic.001G151000	0.0216237
Sobic.001G151200	0.00185572
Sobic.001G151500	0.0369819
Sobic.001G151700	0.0257187
Sobic.001G152360	0.0443865
Sobic.001G153500	0.003574
Sobic.001G155200	0.012177
Sobic.001G155500	0.0198104
Sobic.001G156500	0.00353607
Sobic.001G157500	0.0256921
Sobic.001G157800	0.0234502
Sobic.001G157900	0.0230509
Sobic.001G158000	0.0319917
Sobic.001G158700	0.0296414
Sobic.001G161000	0.0447007
Sobic.001G163500	0.0187943
Sobic.001G163900	0.0178639
Sobic.001G164800	0.00300821
Sobic.001G165100	0.002034
Sobic.001G166300	0.0469204
Sobic.001G166401	0.0205609
Sobic.001G167000	0.0106988
Sobic.001G167701	0.000816789
Sobic.001G167800	0.0309241
Sobic.001G169200	0.0462536
Sobic.001G170700	0.0285989
Sobic.001G170800	0.0119391
Sobic.001G170900	0.00959459
Sobic.001G171100	0.0274502
Sobic.001G171200	0.0480646
Sobic.001G171500	0.0265861
Sobic.001G171600	0.0443245
Sobic.001G171850	0.0476891
Sobic.001G171900	0.0239553
Sobic.001G173600	0.0209974
Sobic.001G174100	0.0322962
Sobic.001G175500	0.0191428
Sobic.001G175800	0.0368086
Sobic.001G176800	0.0210378
Sobic.001G176900	0.0271927
Sobic.001G177900	0.0168154
Sobic.001G178700	0.0299537
Sobic.001G179560	0.0131823
Sobic.001G180500	0.0187817
Sobic.001G180800	0.0173538
Sobic.001G180900	0.044943
Sobic.001G181100	0.0352389
Sobic.001G181200	0.0155991
Sobic.001G182800	0.0286973
Sobic.001G183500	0.00339653
Sobic.001G183600	0.00960526
Sobic.001G185800	0.0063058
Sobic.001G186401	0.026121
Sobic.001G187700	0.0344928
Sobic.001G192200	0.03549
Sobic.001G192600	0.0144818
Sobic.001G193900	0.00919772
Sobic.001G195866	0.0294299
Sobic.001G197600	0.0364513
Sobic.001G197800	0.0418505
Sobic.001G197901	0.0513193
Sobic.001G199200	0.00904917
Sobic.001G200500	0.0142336
Sobic.001G201100	0.0316964
Sobic.001G203700	0.000626209
Sobic.001G204200	0.028005
Sobic.001G204601	0.0186651
Sobic.001G205000	0.0228562
Sobic.001G205500	0.0134657
Sobic.001G206300	0.00363757
Sobic.001G207600	0.00220008
Sobic.001G208133	0.032042
Sobic.001G208300	0.0308166
Sobic.001G208600	0.00448985
Sobic.001G211800	0.0314719
Sobic.001G212100	0.00239038
Sobic.001G212200	0.0225947
Sobic.001G212900	0.0325344
Sobic.001G215400	0.0273985
Sobic.001G217500	0.0240342
Sobic.001G219200	0.0515066
Sobic.001G221900	0.00847146
Sobic.001G223200	0.00435123
Sobic.001G225300	0.00796732
Sobic.001G225900	0.0119889
Sobic.001G226200	0.0209338
Sobic.001G228701	0.0198256
Sobic.001G230700	0.0247463
Sobic.001G230801	0.0282847
Sobic.001G233300	0.0199935
Sobic.001G234300	0.0199222
Sobic.001G239000	0.00497039
Sobic.001G239100	0.0386268
Sobic.001G240400	0.00237697
Sobic.001G242400	0.0406833
Sobic.001G242900	0.00152293
Sobic.001G245400	0.0453978
Sobic.001G247700	0.0144813
Sobic.001G248600	0.0338104
Sobic.001G248700	0.015891
Sobic.001G250200	0.0062689
Sobic.001G251900	0.0186161
Sobic.001G252300	0.0219887
Sobic.001G254300	0.0456123
Sobic.001G254800	0.0160693
Sobic.001G255600	0.00736113
Sobic.001G255932	0.0211391
Sobic.001G256300	0.0233789
Sobic.001G257100	0.0196564
Sobic.001G257700	0.0268685
Sobic.001G258000	0.0192278
Sobic.001G260600	0.0129495
Sobic.001G261408	0.00502569
Sobic.001G261476	0.0207959
Sobic.001G261750	0.010783
Sobic.001G264100	0.0264094
Sobic.001G264300	0.0273636
Sobic.001G265300	0.00133046
Sobic.001G265400	0.0510519
Sobic.001G265500	0.022001
Sobic.001G265800	0.00947806
Sobic.001G266400	0.0423248
Sobic.001G267100	0.0102272
Sobic.001G267500	0.0158096
Sobic.001G271600	0.000887196
Sobic.001G274400	0.00324514
Sobic.001G275500	0.000843711
Sobic.001G276300	0.0424623
Sobic.001G276600	0.0102252
Sobic.001G277300	0.0185645
Sobic.001G279200	0.0337412
Sobic.001G281800	0.0402166
Sobic.001G282400	0.00518776
Sobic.001G282800	0.0146017
Sobic.001G283300	0.0278217
Sobic.001G284475	0.0109683
Sobic.001G284500	0.0376825
Sobic.001G286000	0.0491404
Sobic.001G286600	0.0295214
Sobic.001G286700	0.00262284
Sobic.001G287101	0.0225127
Sobic.001G287301	0.0354163
Sobic.001G288800	0.0224152
Sobic.001G289200	0.00495925
Sobic.001G290766	0.047371
Sobic.001G290832	0.0468662
Sobic.001G291200	0.00357928
Sobic.001G294100	0.0285482
Sobic.001G294400	0.0379623
Sobic.001G295000	0.049012
Sobic.001G295100	0.0135292
Sobic.001G295500	0.0352396
Sobic.001G295800	0.00401742
Sobic.001G296000	0.0144647
Sobic.001G296700	0.0217302
Sobic.001G296800	0.0381039
Sobic.001G297000	0.0137222
Sobic.001G297200	0.0348613
Sobic.001G297600	0.00626804
Sobic.001G298400	0.0151541
Sobic.001G298800	0.00437852
Sobic.001G302666	0.0282103
Sobic.001G303000	0.0315933
Sobic.001G304100	0.0360679
Sobic.001G304600	0.0371345
Sobic.001G305100	0.043139
Sobic.001G305700	0.0234397
Sobic.001G309732	0.0038117
Sobic.001G310300	0.00526555
Sobic.001G310700	0.0333206
Sobic.001G311000	0.00914391
Sobic.001G311833	0.0421378
Sobic.001G313900	0.0241626
Sobic.001G314300	0.00318307
Sobic.001G316300	0.0198546
Sobic.001G316400	0.00843403
Sobic.001G316500	0.00115175
Sobic.001G316800	0.00156139
Sobic.001G317600	0.0369896
Sobic.001G318100	0.0547143
Sobic.001G320700	0.0171491
Sobic.001G321800	0.0218561
Sobic.001G322100	0.0035723
Sobic.001G322200	0.0310755
Sobic.001G322400	0.0408233
Sobic.001G323101	0.0168432
Sobic.001G323900	0.0118126
Sobic.001G324100	0.0056958
Sobic.001G324700	0.0344046
Sobic.001G327100	0.0182205
Sobic.001G327400	0.0272837
Sobic.001G328800	0.00526886
Sobic.001G329600	0.0111556
Sobic.001G329701	0.0427121
Sobic.001G331800	0.0483417
Sobic.001G334600	0.0183671
Sobic.001G335100	0.0266813
Sobic.001G335700	0.025371
Sobic.001G336600	0.014185
Sobic.001G338100	0.00410881
Sobic.001G338700	0.0204673
Sobic.001G341700	0.00147622
Sobic.001G341900	0.0199184
Sobic.001G345200	0.0153641
Sobic.001G347100	0.0198324
Sobic.001G347600	0.0212732
Sobic.001G348900	0.00104199
Sobic.001G350300	0.0250788
Sobic.001G352200	0.0249369
Sobic.001G353100	0.0362771
Sobic.001G353250	0.0382916
Sobic.001G355500	0.0396766
Sobic.001G355900	0.00481433
Sobic.001G356400	0.0024537
Sobic.001G357700	0.00387367
Sobic.001G357800	0.017514
Sobic.001G358200	0.0031496
Sobic.001G359900	0.0255712
Sobic.001G361000	0.0363409
Sobic.001G365400	0.0189532
Sobic.001G365700	0.0238521
Sobic.001G367900	0.0133959
Sobic.001G370000	0.00302781
Sobic.001G372500	0.0273884
Sobic.001G372600	0.0387075
Sobic.001G373200	0.027884
Sobic.001G373900	0.0323943
Sobic.001G377300	0.00836176
Sobic.001G384500	0.00291276
Sobic.001G387500	0.0198811
Sobic.001G387700	0.0246105
Sobic.001G388400	0.0342303
Sobic.001G388700	0.00428213
Sobic.001G388800	0.0311516
Sobic.001G391600	0.0277046
Sobic.001G393800	0.0219292
Sobic.001G395600	0.0301932
Sobic.001G395800	0.0179326
Sobic.001G396200	0.0294078
Sobic.001G396300	0.0262995
Sobic.001G397500	0.0325056
Sobic.001G397600	0.0228244
Sobic.001G398500	0.0572451
Sobic.001G399100	0.0304568
Sobic.001G399800	0.0210726
Sobic.001G401900	0.00653678
Sobic.001G402400	0.0339583
Sobic.001G402800	0.0222038
Sobic.001G403200	0.0073797
Sobic.001G403300	0.0397179
Sobic.001G404900	0.0332214
Sobic.001G405100	0.0217783
Sobic.001G406700	0
Sobic.001G407000	0.02964
Sobic.001G407900	0.0218605
Sobic.001G408001	0.0270278
Sobic.001G408800	0.0280791
Sobic.001G409100	0.0134203
Sobic.001G410000	0.0311079
Sobic.001G410800	0.0275768
Sobic.001G411500	0.0262532
Sobic.001G413600	0.0178009
Sobic.001G414400	0.0256536
Sobic.001G414650	0.0131884
Sobic.001G417600	0.034315
Sobic.001G422800	0.0217319
Sobic.001G423400	0.0210796
Sobic.001G424000	0.0357917
Sobic.001G424400	0.0270957
Sobic.001G427600	0.037001
Sobic.001G429700	0.0190284
Sobic.001G430000	0.0019988
Sobic.001G431100	0.0509032
Sobic.001G431400	0.0264741
Sobic.001G432800	0.0115023
Sobic.001G433000	0.0245504
Sobic.001G434100	0.00397312
Sobic.001G434600	0.00710127
Sobic.001G436450	0.040024
Sobic.001G436500	0.00790705
Sobic.001G437000	0.0101489
Sobic.001G438800	0.024477
Sobic.001G439000	0.0200284
Sobic.001G439100	0.0143758
Sobic.001G439900	0.00370781
Sobic.001G440200	0.0229844
Sobic.001G440500	0.0411415
Sobic.001G442200	0.00495593
Sobic.001G442400	0.0260826
Sobic.001G442500	0.0234094
Sobic.001G443300	0.0458674
Sobic.001G445200	0.0398756
Sobic.001G445900	0.00326291
Sobic.001G446300	0.0372682
Sobic.001G447900	0.0151294
Sobic.001G448000	0.010763
Sobic.001G450200	0.0217962
Sobic.001G451200	0.02822
Sobic.001G451500	0.0160684
Sobic.001G453700	0.0420029
Sobic.001G454700	0.0015053
Sobic.001G454900	0.0063981
Sobic.001G455100	0.0151469
Sobic.001G455250	0.0240905
Sobic.001G455400	0.0235338
Sobic.001G455500	0.026986
Sobic.001G456200	0.0216221
Sobic.001G457500	0.0226723
Sobic.001G458100	0.0145872
Sobic.001G458600	0.0283265
Sobic.001G459400	0.00397478
Sobic.001G460200	0.0327403
Sobic.001G460600	0.0266577
Sobic.001G460900	0.019654
Sobic.001G462300	0.000942852
Sobic.001G463200	0.0283973
Sobic.001G464400	0.0297681
Sobic.001G464600	0.0164173
Sobic.001G466600	0.0371727
Sobic.001G468200	0.0202714
Sobic.001G468900	0.0307904
Sobic.001G469100	0.0394246
Sobic.001G469933	0.0156846
Sobic.001G470200	0.00642438
Sobic.001G473200	0.0308199
Sobic.001G473500	0.0183522
Sobic.001G474300	0
Sobic.001G475900	0.0193244
Sobic.001G476700	0.0202559
Sobic.001G477200	0.0416104
Sobic.001G477650	0.0494526
Sobic.001G479600	0.0134795
Sobic.001G480550	0.0219187
Sobic.001G481000	0.00502064
Sobic.001G482300	0.03161
Sobic.001G482600	0.0270725
Sobic.001G483900	0.021118
Sobic.001G484500	0.0121667
Sobic.001G488700	0.0199093
Sobic.001G491300	0.000916139
Sobic.001G491900	0.0254693
Sobic.001G492900	0.0199708
Sobic.001G493100	0.00566464
Sobic.001G493500	0.0621977
Sobic.001G493800	0.0212313
Sobic.001G494350	0.00670089
Sobic.001G494500	0.0226019
Sobic.001G496200	0.0388946
Sobic.001G496500	0.0169422
Sobic.001G497000	0.0521574
Sobic.001G497600	0.0266516
Sobic.001G498300	0.0233024
Sobic.001G499800	0.0169249
Sobic.001G500100	0.0331271
Sobic.001G500400	0.00572134
Sobic.001G500800	0.00760457
Sobic.001G502500	0.0438052
Sobic.001G502700	0.00934621
Sobic.001G504300	0.0361347
Sobic.001G506066	0.0257791
Sobic.001G508100	0.0444817
Sobic.001G510600	0.0308363
Sobic.001G511000	0.0337664
Sobic.001G511200	0.00493165
Sobic.001G513300	0.0221542
Sobic.001G513650	0.0192896
Sobic.001G513800	0.0321779
Sobic.001G514300	0.0166258
Sobic.001G516600	0.012281
Sobic.001G518200	0.0211486
Sobic.001G518300	0.00585209
Sobic.001G518700	0.00457046
Sobic.001G519100	0.0454211
Sobic.001G521300	0.0190175
Sobic.001G521850	0.0137645
Sobic.001G522700	0.00194285
Sobic.001G523100	0.0180802
Sobic.001G523200	0.0256814
Sobic.001G523866	0.0265699
Sobic.001G526000	0.0113038
Sobic.001G528500	0.0258313
Sobic.001G529200	0.00494833
Sobic.001G531000	0.0252152
Sobic.001G531400	0.0236649
Sobic.001G531700	0.0226704
Sobic.001G532900	0.0184682
Sobic.001G533000	0.0241621
Sobic.001G534000	0.021257
Sobic.001G534400	0.0228256
Sobic.001G534900	0.019457
Sobic.001G535000	0.00738185
Sobic.001G536100	0.0242902
Sobic.001G536800	0.0442645
Sobic.001G536901	0.0151355
Sobic.001G537400	0.028565
Sobic.001G537900	0.042181
Sobic.001G538600	0.0250679
Sobic.001G538700	0.0335847
Sobic.001G538866	0.0283934
Sobic.001G538932	0.0143783
Sobic.001G540200	0.000946301
Sobic.001G540800	0.0305024
Sobic.001G541232	0.0205686
Sobic.001G541700	0.0322424
Sobic.001G542000	0.0188787
Sobic.001G543200	0.0204997
Sobic.001G543600	0.000789514
Sobic.002G001400	0.0182854
Sobic.002G001500	0.0367509
Sobic.002G001700	0.0411251
Sobic.002G001900	0.021572
Sobic.002G004100	0.0412688
Sobic.002G004500	0.00362678
Sobic.002G005200	0.00543863
Sobic.002G008600	0.0107336
Sobic.002G013300	0.0270079
Sobic.002G014600	0.031882
Sobic.002G014700	0.0218049
Sobic.002G016300	0.0433358
Sobic.002G017600	0.0518637
Sobic.002G018400	0.0366371
Sobic.002G019600	0.0191422
Sobic.002G020900	0.00869595
Sobic.002G021000	0.0323603
Sobic.002G022600	0.00833389
Sobic.002G023400	0.00096786
Sobic.002G025200	0.00723583
Sobic.002G025400	0.00488674
Sobic.002G027166	0.00816491
Sobic.002G030300	0.0258943
Sobic.002G030400	0.043324
Sobic.002G030900	0.0141752
Sobic.002G031000	0.0206854
Sobic.002G033200	0.0410534
Sobic.002G033600	0.0239389
Sobic.002G034301	0.0140596
Sobic.002G035000	0.002219
Sobic.002G035200	0.0478246
Sobic.002G035300	0.0243075
Sobic.002G035800	0.0319873
Sobic.002G036000	0.0110153
Sobic.002G038500	0.0076643
Sobic.002G038600	0.0346832
Sobic.002G039400	0.000987658
Sobic.002G040600	0.00827302
Sobic.002G041400	0.00162594
Sobic.002G041533	0.0210838
Sobic.002G042900	0.0190386
Sobic.002G043700	0.00463965
Sobic.002G045900	0.0323295
Sobic.002G047800	0.00639706
Sobic.002G048200	0.0334011
Sobic.002G053900	0.0251197
Sobic.002G054200	0.0319502
Sobic.002G055000	0.0380463
Sobic.002G056500	0.00130746
Sobic.002G057050	0.0380164
Sobic.002G060600	0.0366781
Sobic.002G062600	0.00343039
Sobic.002G062700	0.00457577
Sobic.002G062800	0.0129074
Sobic.002G063201	0.00158908
Sobic.002G066400	0
Sobic.002G068500	0.0101999
Sobic.002G069000	0.0247363
Sobic.002G072200	0.0345192
Sobic.002G074800	0.0101566
Sobic.002G078100	0.0307698
Sobic.002G080100	0.0163457
Sobic.002G081700	0.0171433
Sobic.002G081900	0.0103542
Sobic.002G083200	0.00428165
Sobic.002G084400	0.0232092
Sobic.002G084900	0.0451451
Sobic.002G085300	0.00732631
Sobic.002G085900	0.0148944
Sobic.002G089700	0.00731248
Sobic.002G091900	0.0176743
Sobic.002G095200	0
Sobic.002G095300	0.0141502
Sobic.002G103100	0.0262845
Sobic.002G103500	0.0333316
Sobic.002G103600	0.0428133
Sobic.002G104000	0.0368255
Sobic.002G104500	0.0118077
Sobic.002G104900	0.00485212
Sobic.002G108600	0.0314815
Sobic.002G112300	0.0064487
Sobic.002G113400	0.00261791
Sobic.002G113600	0.0228324
Sobic.002G113700	0.0497529
Sobic.002G114000	0.0226689
Sobic.002G115801	0.0288256
Sobic.002G116400	0.0248803
Sobic.002G116800	0.0194115
Sobic.002G117200	0.035598
Sobic.002G117800	0.016458
Sobic.002G117850	0.0188588
Sobic.002G119700	0.0416659
Sobic.002G120200	0.0201751
Sobic.002G120400	0.0395248
Sobic.002G122100	0.0251683
Sobic.002G125600	0.0149716
Sobic.002G126000	0.0170247
Sobic.002G127800	0.0246332
Sobic.002G128300	0.0230263
Sobic.002G129100	0.00544649
Sobic.002G129900	0.0210984
Sobic.002G130700	0.0102894
Sobic.002G131600	0.0191993
Sobic.002G133100	0.0476181
Sobic.002G133900	0.0333002
Sobic.002G134100	0.000919894
Sobic.002G134250	0.0194823
Sobic.002G137800	0.00816558
Sobic.002G138700	0.0213011
Sobic.002G139000	0.0411394
Sobic.002G139100	0.0309499
Sobic.002G139200	0.0281815
Sobic.002G140600	0.00079368
Sobic.002G142000	0.0318153
Sobic.002G142300	0.0230695
Sobic.002G142700	0.0329723
Sobic.002G144400	0.0213113
Sobic.002G145200	0.0331309
Sobic.002G145500	0.00679063
Sobic.002G145600	0.0158233
Sobic.002G146601	0.0295427
Sobic.002G148166	0.0272587
Sobic.002G149200	0.0111959
Sobic.002G150766	0.0352971
Sobic.002G151400	0.00427149
Sobic.002G152600	0.0318262
Sobic.002G158300	0.0378531
Sobic.002G158600	0.0174476
Sobic.002G159750	0.0120208
Sobic.002G160100	0.0275363
Sobic.002G163600	0.0190255
Sobic.002G163950	0.00774165
Sobic.002G165200	0.0213341
Sobic.002G168500	0.0234966
Sobic.002G169400	0.0491572
Sobic.002G170100	0.00576007
Sobic.002G170780	0.0354234
Sobic.002G172500	0.0238416
Sobic.002G172900	0.0389355
Sobic.002G173700	0.0232388
Sobic.002G174200	0.0106798
Sobic.002G174300	0.0406843
Sobic.002G175050	0.0122345
Sobic.002G175500	0.0298851
Sobic.002G176400	0.0295796
Sobic.002G176900	0.0212217
Sobic.002G177600	0.0216259
Sobic.002G178000	0.0432424
Sobic.002G180200	0.0402939
Sobic.002G180400	0.0478818
Sobic.002G180600	0.0432858
Sobic.002G181200	0.0169377
Sobic.002G182300	0.0371935
Sobic.002G183000	0.00371264
Sobic.002G183300	0.0291227
Sobic.002G183600	0.00424387
Sobic.002G184600	0.0316729
Sobic.002G184800	0.00477406
Sobic.002G185200	0.0142361
Sobic.002G186400	0.030183
Sobic.002G187032	0.0317013
Sobic.002G187200	0.0193897
Sobic.002G189000	0.00264841
Sobic.002G189900	0.0197359
Sobic.002G190100	0.0249074
Sobic.002G191000	0.0154427
Sobic.002G191100	0.0298085
Sobic.002G193000	0.0284081
Sobic.002G193400	0.0256441
Sobic.002G194400	0.0076711
Sobic.002G194600	0.0065049
Sobic.002G194700	0.0411466
Sobic.002G194800	0.0471491
Sobic.002G196100	0.014158
Sobic.002G198100	0.0293254
Sobic.002G198500	0.0107934
Sobic.002G198600	0.0252544
Sobic.002G200500	0.0412935
Sobic.002G200700	0.000916139
Sobic.002G201000	0
Sobic.002G201300	0.0142971
Sobic.002G201500	0.0216864
Sobic.002G201700	0.0436579
Sobic.002G202100	0.0319967
Sobic.002G204700	0.0115624
Sobic.002G205900	0.00564371
Sobic.002G206300	0.040541
Sobic.002G206400	0.0153433
Sobic.002G206750	0.019914
Sobic.002G206900	0.0181363
Sobic.002G207200	0.0182259
Sobic.002G207400	0.0497431
Sobic.002G207700	0.0329391
Sobic.002G208200	0.0325307
Sobic.002G208700	0.0194384
Sobic.002G212200	0.0475356
Sobic.002G214300	0.0105778
Sobic.002G214700	0.0137564
Sobic.002G215000	0.00247076
Sobic.002G216000	0.00411749
Sobic.002G217100	0
Sobic.002G217400	0.0433092
Sobic.002G218300	0.0487501
Sobic.002G218600	0.0332526
Sobic.002G219900	0.0213419
Sobic.002G220300	0.0103255
Sobic.002G222400	0.00541799
Sobic.002G222500	0.0424212
Sobic.002G223200	0.0502214
Sobic.002G223900	0.0412774
Sobic.002G224200	0.0167414
Sobic.002G226100	0.0237966
Sobic.002G226700	0.0343036
Sobic.002G228000	0.00900065
Sobic.002G228200	0.0132302
Sobic.002G228400	0.0315404
Sobic.002G231100	0.0516344
Sobic.002G232500	0.0180412
Sobic.002G233100	0.0197673
Sobic.002G234200	0.0148935
Sobic.002G234800	0.0401766
Sobic.002G234900	0.0296376
Sobic.002G235300	0.044062
Sobic.002G236000	0.046017
Sobic.002G236400	0.0512084
Sobic.002G236600	0.0288366
Sobic.002G236900	0.0102176
Sobic.002G238400	0.0203864
Sobic.002G238800	0.0159804
Sobic.002G239500	0.027034
Sobic.002G239800	0
Sobic.002G239900	0.0323062
Sobic.002G240300	0.020021
Sobic.002G240700	0.0136876
Sobic.002G241400	0.00950583
Sobic.002G242200	0.0424328
Sobic.002G242500	0.0176232
Sobic.002G242600	0.0314732
Sobic.002G242800	0.00700324
Sobic.002G243650	0.0390857
Sobic.002G244700	0.029385
Sobic.002G244901	0.0318927
Sobic.002G245100	0.00257211
Sobic.002G246500	0.0409339
Sobic.002G246900	0.00746797
Sobic.002G247100	0.00092496
Sobic.002G247401	0.0228771
Sobic.002G248500	0.0204606
Sobic.002G248700	0.0292584
Sobic.002G249900	0.0277399
Sobic.002G250100	0.0331047
Sobic.002G251200	0.014852
Sobic.002G251700	0.020817
Sobic.002G253600	0.0310838
Sobic.002G253800	0.0352749
Sobic.002G254100	0.0176074
Sobic.002G254300	0.0186948
Sobic.002G255200	0.0287632
Sobic.002G256100	0.0210288
Sobic.002G256500	0.030147
Sobic.002G256900	0.00210519
Sobic.002G257001	0.00583551
Sobic.002G257500	0.018465
Sobic.002G258600	0.0450187
Sobic.002G259600	0.0287952
Sobic.002G260000	0.0221669
Sobic.002G260600	0.000739888
Sobic.002G262500	0.0191728
Sobic.002G264000	0.0405186
Sobic.002G268200	0.0212978
Sobic.002G270200	0.0163616
Sobic.002G270800	0.02637
Sobic.002G270900	0.00188334
Sobic.002G271000	0.0279547
Sobic.002G271300	0.04729
Sobic.002G271600	0.00431408
Sobic.002G272300	0.00752244
Sobic.002G272900	0.0245247
Sobic.002G273700	0.0189324
Sobic.002G275200	0.0153705
Sobic.002G275800	0.00935031
Sobic.002G276400	0.0312909
Sobic.002G277900	0.0302546
Sobic.002G278100	0.0429147
Sobic.002G279100	0.0232863
Sobic.002G280100	0.00920447
Sobic.002G280700	0.015848
Sobic.002G280800	0.0141599
Sobic.002G281700	0.0202346
Sobic.002G282200	0.0255144
Sobic.002G283800	0.0281222
Sobic.002G284400	0.0353671
Sobic.002G284600	0.0309712
Sobic.002G285700	0.0383836
Sobic.002G286800	0.0236088
Sobic.002G288700	0.0243027
Sobic.002G289100	0.020504
Sobic.002G289701	0.062647
Sobic.002G290000	0.0216535
Sobic.002G290800	0.00193208
Sobic.002G290900	0.00839797
Sobic.002G292100	0.0148851
Sobic.002G292200	0.0247898
Sobic.002G293100	0.035498
Sobic.002G293900	0.0158789
Sobic.002G294300	0.0226985
Sobic.002G295800	0.0291544
Sobic.002G296000	0.0235248
Sobic.002G296900	0.0238
Sobic.002G297900	0.0356241
Sobic.002G298700	0.0505535
Sobic.002G299200	0.0325891
Sobic.002G299300	0.00580372
Sobic.002G299400	0.0231565
Sobic.002G299500	0.0344478
Sobic.002G299800	0.0130319
Sobic.002G300600	0.0423826
Sobic.002G302600	0.0320249
Sobic.002G302800	0.0174532
Sobic.002G304500	0.0153417
Sobic.002G305100	0.027219
Sobic.002G305500	0.00597001
Sobic.002G305700	0.00849275
Sobic.002G306900	0.0320638
