Gene	Col1
Sobic.001G171600	0.0230647
Sobic.001G171850	0.0160759
Sobic.001G171900	0.00370268
Sobic.001G172400	0.0197312
Sobic.001G173600	0.0181883
Sobic.001G174100	0.0194477
Sobic.001G174700	0.0395635
Sobic.001G175500	0.0173457
Sobic.001G175600	0.0371612
Sobic.001G175800	0.0325922
Sobic.001G176800	0.034734
Sobic.001G178700	0.0234943
Sobic.001G179100	0.0226592
Sobic.001G179560	0.00825671
Sobic.001G180500	0.00386573
Sobic.001G180800	0.0263785
Sobic.001G180900	0.0243186
Sobic.001G181200	0.0331448
Sobic.001G181300	0.0281798
Sobic.001G182800	0.0131285
Sobic.001G183000	0.0237185
Sobic.001G183500	0.0115799
Sobic.001G183600	0.0103662
Sobic.001G184800	0.0197031
Sobic.001G185800	0
Sobic.001G186200	0.0438622
Sobic.001G186401	0.0205865
Sobic.001G186600	0.019311
Sobic.001G187700	0.0224344
Sobic.001G192200	0.0445426
Sobic.001G192600	0.0200716
Sobic.001G193900	0.0165534
Sobic.001G195866	0.0305397
Sobic.001G196600	0.039384
Sobic.001G197600	0.015519
Sobic.001G197800	0.0141499
Sobic.001G197901	0.0246592
Sobic.001G198000	0.0092916
Sobic.001G200500	0.0056703
Sobic.001G201100	0.0248577
Sobic.001G202000	0.0263145
Sobic.001G203000	0.04197
Sobic.001G203700	0
Sobic.001G203800	0.0126903
Sobic.001G204200	0.0395966
Sobic.001G204601	0.00407034
Sobic.001G206300	0.0103083
Sobic.001G207600	0
Sobic.001G207800	0.0328156
Sobic.001G208133	0.00973056
Sobic.001G208200	0.0299088
Sobic.001G208300	0.0213885
Sobic.001G208600	0.00952416
Sobic.001G211800	0.0363816
Sobic.001G212100	0.00415148
Sobic.001G212200	0.0270439
Sobic.001G212900	0.0417629
Sobic.001G215300	0.0367002
Sobic.001G215400	0.0357076
Sobic.001G217500	0.00715387
Sobic.001G219200	0.0356561
Sobic.001G221300	0.00480956
Sobic.001G221900	0.00447599
Sobic.001G222700	0.0341094
Sobic.001G223200	0.00933295
Sobic.001G225300	0.00521989
Sobic.001G225900	0.0232718
Sobic.001G226200	0.030544
Sobic.001G226300	0.0380664
Sobic.001G228701	0.0324546
Sobic.001G229850	0.0156143
Sobic.001G230700	0.0152385
Sobic.001G230801	0.0197917
Sobic.001G233300	0.0351699
Sobic.001G233400	0.0414313
Sobic.001G234300	0.0323582
Sobic.001G239100	0.0403755
Sobic.001G242400	0.0198265
Sobic.001G242900	0.027081
Sobic.001G243300	0.0161193
Sobic.001G245400	0.0309624
Sobic.001G247700	0.0289791
Sobic.001G248600	0.031081
Sobic.001G248700	0.0258886
Sobic.001G249900	0.0164442
Sobic.001G250200	0.00521803
Sobic.001G251900	0.0189195
Sobic.001G253800	0.0474955
Sobic.001G253900	0.0409491
Sobic.001G254300	0.0317279
Sobic.001G254800	0.0165886
Sobic.001G255932	0.0177495
Sobic.001G256300	0.00380173
Sobic.001G257100	0.0406915
Sobic.001G257700	0.0205426
Sobic.001G258000	0.0162606
Sobic.001G260600	0.00607088
Sobic.001G260701	0.0406873
Sobic.001G261408	0.0358738
Sobic.001G261476	0.00791137
Sobic.001G261750	0.00940712
Sobic.001G264100	0.0169659
Sobic.001G264300	0.0379048
Sobic.001G265300	0.00208083
Sobic.001G265400	0.0296379
Sobic.001G265500	0.0215001
Sobic.001G265800	0.0262896
Sobic.001G266400	0.015161
Sobic.001G267500	0.0376336
Sobic.001G268700	0.00513369
Sobic.001G269000	0.00190982
Sobic.001G270500	0.014222
Sobic.001G271600	0
Sobic.001G273500	0.0266912
Sobic.001G274400	0.00668254
Sobic.001G275500	0
Sobic.001G276300	0.00775854
Sobic.001G276600	0.0606535
Sobic.001G277300	0.0037745
Sobic.001G279200	0.0303715
Sobic.001G281800	0.0300144
Sobic.001G282400	0.0148767
Sobic.001G282800	0.0173824
Sobic.001G283300	0.0562057
Sobic.001G284400	0.0216571
Sobic.001G284475	0.0256564
Sobic.001G284500	0.0478466
Sobic.001G285400	0.0344315
Sobic.001G286000	0.00799467
Sobic.001G286600	0.0318784
Sobic.001G286700	0.00235969
Sobic.001G287101	0.0124787
Sobic.001G287301	0.0214523
Sobic.001G288800	0.0332984
Sobic.001G289500	0.0321137
Sobic.001G290766	0.0282995
Sobic.001G290832	0.0302994
Sobic.001G291200	0
Sobic.001G294100	0.0452003
Sobic.001G294400	0.0251869
Sobic.001G295000	0.00983153
Sobic.001G295100	0.0178079
Sobic.001G295500	0.04233
Sobic.001G295800	0.0177877
Sobic.001G296000	0.0190962
Sobic.001G296700	0.0522992
Sobic.001G297000	0.0175177
Sobic.001G297200	0.0527366
Sobic.001G297600	0.00346493
Sobic.001G298400	0
Sobic.001G298800	0.00558204
Sobic.001G302666	0.0122731
Sobic.001G302800	0.0431907
Sobic.001G304100	0.00803044
Sobic.001G304600	0.0280593
Sobic.001G305100	0.00746017
Sobic.001G305700	0.0306789
Sobic.001G309300	0.00410338
Sobic.001G309600	0.0270141
Sobic.001G309732	0.0211189
Sobic.001G310000	0.0249245
Sobic.001G310300	0.0185472
Sobic.001G310700	0.028942
Sobic.001G311000	0.0148056
Sobic.001G311833	0.0502049
Sobic.001G313900	0.0256678
Sobic.001G314200	0.0386211
Sobic.001G314300	0.0107467
Sobic.001G316300	0.0227252
Sobic.001G316400	0.0102765
Sobic.001G316500	0.0043362
Sobic.001G316800	0.0150325
Sobic.001G317600	0.00452282
Sobic.001G318100	0.0498272
Sobic.001G320700	0.040106
Sobic.001G321800	0.0273083
Sobic.001G322100	0
Sobic.001G322200	0.0127997
Sobic.001G323101	0.0152556
Sobic.001G323200	0.0303863
Sobic.001G323900	0.0154201
Sobic.001G324100	0.00889982
Sobic.001G324700	0.00764843
Sobic.001G327100	0.0314766
Sobic.001G327400	0.0127484
Sobic.001G328800	0.00475529
Sobic.001G329400	0.0406101
Sobic.001G329600	0.0166108
Sobic.001G329701	0.014217
Sobic.001G331800	0.00585841
Sobic.001G333000	0.0141774
Sobic.001G334600	0.0142721
Sobic.001G335100	0.0130848
Sobic.001G335700	0.0133234
Sobic.001G335800	0.0140522
Sobic.001G336600	0.033904
Sobic.001G337400	0.021676
Sobic.001G337600	0.0175592
Sobic.001G338500	0.0338705
Sobic.001G338700	0.0198305
Sobic.001G341300	0.0106749
Sobic.001G341700	0.00470709
Sobic.001G341900	0.00737098
Sobic.001G345200	0.0235982
Sobic.001G347600	0.0219173
Sobic.001G348900	0
Sobic.001G349900	0.0337285
Sobic.001G350000	0.0298428
Sobic.001G350300	0.0362125
Sobic.001G352200	0.0225301
Sobic.001G353000	0.0417499
Sobic.001G353100	0.0328746
Sobic.001G353250	0.0373032
Sobic.001G355500	0.0523988
Sobic.001G355900	0.0218605
Sobic.001G356400	0
Sobic.001G357700	0.00200137
Sobic.001G357800	0.00675689
Sobic.001G358200	0.012256
Sobic.001G359400	0.0268854
Sobic.001G359900	0.0243072
Sobic.001G360000	0.0330806
Sobic.001G360600	0.0375329
Sobic.001G361000	0.00979886
Sobic.001G361700	0.0182064
Sobic.001G363100	0.0166826
Sobic.001G364800	0.00798468
Sobic.001G365400	0.012749
Sobic.001G365700	0.0102778
Sobic.001G367900	0.00232609
Sobic.001G370000	0.0146324
Sobic.001G372500	0.00994165
Sobic.001G372600	0.0310416
Sobic.001G373200	0.0231985
Sobic.001G373900	0.0312497
Sobic.001G375800	0.0341178
Sobic.001G377300	0.00193178
Sobic.001G378300	0.0196351
Sobic.001G384500	0.0174952
Sobic.001G387500	0.0204418
Sobic.001G387700	0.00582562
Sobic.001G388000	0.0374906
Sobic.001G388300	0.0148337
Sobic.001G388400	0.0125096
Sobic.001G388800	0.0401714
Sobic.001G390000	0.00818193
Sobic.001G391300	0.0421105
Sobic.001G393800	0.0120425
Sobic.001G394900	0.0218946
Sobic.001G395600	0.0125338
Sobic.001G395700	0.0197847
Sobic.001G395800	0.0089816
Sobic.001G396200	0.0109515
Sobic.001G396300	0.0105199
Sobic.001G397500	0.0258692
Sobic.001G398300	0.0314063
Sobic.001G398500	0.0184701
Sobic.001G399100	0.0295939
Sobic.001G399800	0.0250374
Sobic.001G400300	0.0427544
Sobic.001G401900	0.00916752
Sobic.001G402400	0.0332067
Sobic.001G402800	0.0100232
Sobic.001G403200	0.00162726
Sobic.001G403300	0.014396
Sobic.001G404900	0.0239176
Sobic.001G405100	0.00347064
Sobic.001G405700	0.0504693
Sobic.001G406700	0.014607
Sobic.001G407000	0.00916164
Sobic.001G407900	0.00855045
Sobic.001G408001	0.0258067
Sobic.001G408800	0.033912
Sobic.001G409100	0.024697
Sobic.001G410000	0.0446537
Sobic.001G410600	0.0213261
Sobic.001G411100	0.0189921
Sobic.001G411500	0.0225575
Sobic.001G413600	0.0104371
Sobic.001G414400	0.00502891
Sobic.001G414650	0.0323461
Sobic.001G415200	0.0320601
Sobic.001G415400	0.0308892
Sobic.001G417200	0.0222438
Sobic.001G417600	0.0331882
Sobic.001G422800	0.0191431
Sobic.001G423100	0.0277079
Sobic.001G423400	0.0183814
Sobic.001G424000	0.0279333
Sobic.001G424400	0.00683413
Sobic.001G425400	0.018846
Sobic.001G427600	0.0173132
Sobic.001G429700	0.0518274
Sobic.001G430000	0.00670763
Sobic.001G431100	0.0110773
Sobic.001G431400	0.0391266
Sobic.001G432800	0.0279241
Sobic.001G433000	0.0159639
Sobic.001G434100	0.0021468
Sobic.001G436450	0.0280327
Sobic.001G436500	0.0139703
Sobic.001G438800	0.0030639
Sobic.001G439000	0.0441457
Sobic.001G439100	0.00429161
Sobic.001G439900	0.00920824
Sobic.001G440200	0.0105942
Sobic.001G440500	0.0285387
Sobic.001G442200	0.00662558
Sobic.001G442400	0.0164641
Sobic.001G445200	0.021186
Sobic.001G445900	0.0270592
Sobic.001G446300	0.0238705
Sobic.001G447900	0.0328794
Sobic.001G449700	0.0324052
Sobic.001G450200	0.0232012
Sobic.001G451200	0.0543843
Sobic.001G451500	0.0186386
Sobic.001G453300	0.0320489
Sobic.001G453700	0.0255544
Sobic.001G454700	0.00702153
Sobic.001G454900	0.00531447
Sobic.001G455100	0.0350903
Sobic.001G455250	0.0088895
Sobic.001G455300	0.0449402
Sobic.001G455400	0.0155434
Sobic.001G455500	0.0132691
Sobic.001G456200	0.0119473
Sobic.001G457500	0.0226559
Sobic.001G458100	0.0268948
Sobic.001G458600	0
Sobic.001G459400	0.0313703
Sobic.001G460200	0.0204602
Sobic.001G460600	0.0320025
Sobic.001G460900	0.00506231
Sobic.001G463200	0.00216653
Sobic.001G463500	0.0290906
Sobic.001G464400	0.0200479
Sobic.001G464600	0.0565323
Sobic.001G466600	0.0350638
Sobic.001G468200	0.0241122
Sobic.001G468900	0.0215158
Sobic.001G469600	0.0345305
Sobic.001G469900	0.039425
Sobic.001G469933	0.00490771
Sobic.001G470200	0.0148058
Sobic.001G470400	0.0321855
Sobic.001G470600	0.0363758
Sobic.001G473200	0.0436636
Sobic.001G474300	0.00221339
Sobic.001G475600	0.0476871
Sobic.001G475900	0.00552007
Sobic.001G476700	0.0396147
Sobic.001G477650	0.0167309
Sobic.001G479600	0.023035
Sobic.001G480550	0.0300228
Sobic.001G481000	0.0184912
Sobic.001G482300	0.0245165
Sobic.001G482600	0.0151913
Sobic.001G483300	0.0386365
Sobic.001G483900	0.0173364
Sobic.001G484500	0.0158589
Sobic.001G485100	0.0118044
Sobic.001G488200	0.0236399
Sobic.001G488400	0.0230327
Sobic.001G488700	0.0332367
Sobic.001G488900	0.045465
Sobic.001G489000	0.0242822
Sobic.001G491300	0.00497827
Sobic.001G491900	0.0151447
Sobic.001G492900	0.0247279
Sobic.001G493100	0.00635928
Sobic.001G493500	0.00935645
Sobic.001G493800	0.0199135
Sobic.001G494350	0.0158391
Sobic.001G494500	0.0359008
Sobic.001G496200	0.0101676
Sobic.001G496500	0.018842
Sobic.001G497000	0.0265302
Sobic.001G497600	0.0305283
Sobic.001G498300	0.00455907
Sobic.001G499800	0.0309204
Sobic.001G500100	0.00481395
Sobic.001G500800	0.0327586
Sobic.001G502500	0.0203308
Sobic.001G502700	0.0310303
Sobic.001G504300	0.0236756
Sobic.001G506066	0.0184545
Sobic.001G508100	0.0248339
Sobic.001G510600	0.0192194
Sobic.001G511000	0.0186346
Sobic.001G511200	0.00157654
Sobic.001G512500	0.0301771
Sobic.001G513300	0.0271641
Sobic.001G513650	0.0375684
Sobic.001G513700	0.0335906
Sobic.001G513800	0.0405341
Sobic.001G514300	0.0176794
Sobic.001G516600	0.015126
Sobic.001G516800	0.0275202
Sobic.001G518200	0.0352801
Sobic.001G518300	0.0159794
Sobic.001G518700	0.0107386
Sobic.001G519100	0.00805648
Sobic.001G521300	0.0107837
Sobic.001G521500	0.0311144
Sobic.001G521850	0.00297554
Sobic.001G522700	0.00639483
Sobic.001G523100	0.0207376
Sobic.001G523200	0.0152978
Sobic.001G523866	0.00459763
Sobic.001G524900	0.018316
Sobic.001G526000	0.0282471
Sobic.001G527100	0.047713
Sobic.001G527700	0.0206229
Sobic.001G527900	0.013619
Sobic.001G528500	0.0223962
Sobic.001G529200	0.0212546
Sobic.001G531000	0.00885602
Sobic.001G531400	0.0136397
Sobic.001G531700	0.00416811
Sobic.001G531800	0.0396012
Sobic.001G532900	0.012556
Sobic.001G533000	0.0140581
Sobic.001G534300	0.0136347
Sobic.001G534400	0.0268748
Sobic.001G534900	0.0216919
Sobic.001G535000	0.0148179
Sobic.001G536100	0.016831
Sobic.001G536800	0.0118664
Sobic.001G536901	0.00880588
Sobic.001G537900	0.0303599
Sobic.001G538600	0.0318164
Sobic.001G538866	0.0164928
Sobic.001G538932	0
Sobic.001G539400	0.0153013
Sobic.001G540200	0.0134915
Sobic.001G540600	0.0298776
Sobic.001G540800	0.0278534
Sobic.001G541232	0.0110869
Sobic.001G541300	0.0509469
Sobic.001G541700	0.00602849
Sobic.001G541800	0.0474907
Sobic.001G542000	0.0120232
Sobic.001G543600	0.0022162
Sobic.002G001000	0.0202957
Sobic.002G001400	0.00666385
Sobic.002G001500	0.0311957
Sobic.002G001700	0.00760334
Sobic.002G001900	0.010842
Sobic.002G004500	0.00801099
Sobic.002G005200	0.00663025
Sobic.002G008600	0.00629822
Sobic.002G013300	0.00749545
Sobic.002G014600	0.0182255
Sobic.002G014700	0.019555
Sobic.002G016300	0.0369732
Sobic.002G017600	0.0339578
Sobic.002G018400	0.0160877
Sobic.002G019600	0.00891663
Sobic.002G020200	0.0200941
Sobic.002G020900	0.0210317
Sobic.002G021000	0.0188937
Sobic.002G023400	0.00254282
Sobic.002G025200	0.0116343
Sobic.002G025400	0.00445692
Sobic.002G027166	0
Sobic.002G028400	0.0489988
Sobic.002G030300	0.0129529
Sobic.002G030400	0.0372355
Sobic.002G030900	0.0275191
Sobic.002G031000	0.00565578
Sobic.002G033200	0.013438
Sobic.002G033600	0.0296628
Sobic.002G034301	0.0229836
Sobic.002G035000	0
Sobic.002G035200	0
Sobic.002G035300	0.0166385
Sobic.002G035800	0.0210274
Sobic.002G036000	0.00163457
Sobic.002G038300	0.0177698
Sobic.002G038500	0.0106401
Sobic.002G038600	0.0246842
Sobic.002G039400	0.0130251
Sobic.002G040600	0.00693923
Sobic.002G041533	0.0163326
Sobic.002G042300	0.0313461
Sobic.002G042900	0.0349032
Sobic.002G043700	0.0221995
Sobic.002G045900	0.0472766
Sobic.002G046900	0.0159277
Sobic.002G047800	0.0171504
Sobic.002G048200	0.0116207
Sobic.002G053200	0.0557357
Sobic.002G054200	0.0135978
Sobic.002G055000	0.0268487
Sobic.002G056500	0.00495015
Sobic.002G057050	0.0145469
Sobic.002G057400	0.0240849
Sobic.002G060600	0.0248878
Sobic.002G062600	0.0186537
Sobic.002G062700	0.0558986
Sobic.002G062800	0.0361964
Sobic.002G063201	0.00296152
Sobic.002G064900	0.0173184
Sobic.002G066400	0.0134969
Sobic.002G069000	0.0378625
Sobic.002G072200	0.0266359
Sobic.002G074800	0.0289957
Sobic.002G075800	0.0119147
Sobic.002G077000	0.0263722
Sobic.002G078100	0.0446021
Sobic.002G080100	0.0211812
Sobic.002G081700	0.0328551
Sobic.002G081900	0.00601727
Sobic.002G083200	0.00935015
Sobic.002G084400	0.0292553
Sobic.002G084900	0.0238619
Sobic.002G085300	0.00426606
Sobic.002G085900	0.00475615
Sobic.002G089700	0.00835613
Sobic.002G090200	0.0258492
Sobic.002G091900	0.00758449
Sobic.002G095300	0.0579839
Sobic.002G096800	0.0283345
Sobic.002G100600	0.0319495
Sobic.002G102000	0.0361675
Sobic.002G103100	0.0313414
Sobic.002G103200	0.0207904
Sobic.002G104000	0.00891928
Sobic.002G104500	0.0186199
Sobic.002G104900	0.0291804
Sobic.002G107400	0.0525149
Sobic.002G108600	0.0263302
Sobic.002G112300	0.0126558
Sobic.002G113700	0.00172648
Sobic.002G114000	0.0267332
Sobic.002G115801	0.0217854
Sobic.002G116400	0.0090645
Sobic.002G116800	0.0197556
Sobic.002G117200	0.0278757
Sobic.002G117800	0.00897926
Sobic.002G117850	0.00781007
Sobic.002G119700	0.0171468
Sobic.002G120200	0.012834
Sobic.002G120400	0.00440122
Sobic.002G122100	0.0157246
Sobic.002G125600	0.00584273
Sobic.002G127800	0.0191846
Sobic.002G128000	0.0520717
Sobic.002G128300	0.00253951
Sobic.002G128600	0.0180091
Sobic.002G129100	0.00260426
Sobic.002G129900	0.00136672
Sobic.002G130700	0.00645359
Sobic.002G131600	0.0325852
Sobic.002G133100	0.0365342
Sobic.002G133900	0.0234833
Sobic.002G134100	0
Sobic.002G134250	0.0176738
Sobic.002G137800	0.0302438
Sobic.002G138700	0.0176165
Sobic.002G139100	0.0487662
Sobic.002G139200	0.0384225
Sobic.002G140600	0.00357931
Sobic.002G142000	0.0148157
Sobic.002G142700	0.0337252
Sobic.002G144400	0.0121476
Sobic.002G145200	0.0231703
Sobic.002G145500	0.00798207
Sobic.002G145600	0.0224896
Sobic.002G146200	0.0319084
Sobic.002G146601	0.0233105
Sobic.002G148166	0.0301369
Sobic.002G148700	0.0154857
Sobic.002G149200	0.00566243
Sobic.002G150766	0.00228175
Sobic.002G152600	0.0150622
Sobic.002G154300	0.0183707
Sobic.002G159750	0.011634
Sobic.002G160100	0.0164975
Sobic.002G163600	0.00453894
Sobic.002G163700	0.0286846
Sobic.002G163950	0.00635175
Sobic.002G165200	0.034319
Sobic.002G168500	0.0178407
Sobic.002G169400	0.0382934
Sobic.002G170780	0.0133308
Sobic.002G171600	0.0110018
Sobic.002G172500	0.0203737
Sobic.002G172900	0.0484044
Sobic.002G173700	0.0197394
Sobic.002G174000	0.0372556
Sobic.002G174200	0.0128275
Sobic.002G174300	0.0178493
Sobic.002G175050	0.00351335
Sobic.002G175500	0.0157541
Sobic.002G175600	0.0255987
Sobic.002G176400	0.028445
Sobic.002G176900	0.0129407
Sobic.002G177600	0.019367
Sobic.002G178000	0.0365939
Sobic.002G180200	0.0137666
Sobic.002G180400	0.0129637
Sobic.002G180600	0.0311227
Sobic.002G183000	0.00613051
Sobic.002G183300	0.0451169
Sobic.002G183600	0.0181504
Sobic.002G184600	0.0163696
Sobic.002G184800	0.0245106
Sobic.002G185200	0.0282774
Sobic.002G186400	0.0496974
Sobic.002G187200	0.0205598
Sobic.002G189000	0.00668029
Sobic.002G189300	0.0219414
Sobic.002G190100	0.0194379
Sobic.002G191100	0.0273765
Sobic.002G193000	0.0199095
Sobic.002G193800	0.0361253
Sobic.002G194400	0.0157741
Sobic.002G194600	0.010033
Sobic.002G194700	0.023212
Sobic.002G194800	0.0247763
Sobic.002G196100	0.0462163
Sobic.002G198500	0.0197728
Sobic.002G198600	0.00415449
Sobic.002G199000	0.0111068
Sobic.002G200500	0.0386568
Sobic.002G200700	0.00365939
Sobic.002G201000	0
Sobic.002G201300	0.0120803
Sobic.002G201500	0.00729522
Sobic.002G201700	0.0288715
Sobic.002G202100	0.0213098
Sobic.002G204300	0.0437173
Sobic.002G204600	0.0417637
Sobic.002G204700	0.017824
Sobic.002G205900	0.0284609
Sobic.002G206300	0.0249639
Sobic.002G206400	0.012175
Sobic.002G206750	0.00578892
Sobic.002G206900	0.0178858
Sobic.002G207200	0.0296043
Sobic.002G207400	0.0136162
Sobic.002G207500	0
Sobic.002G207700	0.00575049
Sobic.002G208200	0.0195912
Sobic.002G208700	0.0137315
Sobic.002G212200	0.0174475
Sobic.002G212300	0.0248249
Sobic.002G214300	0
Sobic.002G215000	0.00225155
Sobic.002G216000	0.0103601
Sobic.002G217100	0.00803862
Sobic.002G217400	0.0244509
Sobic.002G218300	0.0101845
Sobic.002G218600	0.0381864
Sobic.002G219900	0.040179
Sobic.002G220300	0.0140129
Sobic.002G222500	0.00756199
Sobic.002G223200	0.0144671
Sobic.002G224200	0.0278363
Sobic.002G226100	0.0233121
Sobic.002G226700	0.0230679
Sobic.002G226800	0.0183989
Sobic.002G227700	0.00474763
Sobic.002G227800	0.00735751
Sobic.002G228000	0.011744
Sobic.002G228200	0.0158221
Sobic.002G228400	0.0167117
Sobic.002G231100	0.00646254
Sobic.002G231900	0.023992
Sobic.002G232500	0.00141392
Sobic.002G232900	0.00959792
Sobic.002G234200	0.00221526
Sobic.002G234800	0.0390176
Sobic.002G234900	0.0214379
Sobic.002G235300	0.0218165
Sobic.002G236000	0.0365854
Sobic.002G236600	0.0181403
Sobic.002G236900	0.0191324
Sobic.002G238400	0.0180404
Sobic.002G238800	0.00920975
Sobic.002G239500	0.0322795
Sobic.002G239800	0.00247752
Sobic.002G239900	0.0230362
Sobic.002G240300	0.00706305
